id,age,race_raw,sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_degree,two_year_recid,race
8358,21,African-American,0,0,0,0,0,1,0,1
8359,48,Caucasian,1,0,0,0,0,1,1,0
8360,25,African-American,1,0,0,1,4,1,1,1
8361,37,African-American,1,0,0,0,7,1,0,1
8362,31,Caucasian,1,0,0,0,5,1,1,0
8365,24,African-American,1,0,0,0,0,0,0,1
8367,30,African-American,1,0,0,0,15,1,1,1
8369,47,Caucasian,1,0,0,0,5,0,0,0
8373,66,Caucasian,1,0,0,0,2,0,0,0
8375,51,African-American,1,0,0,0,21,1,1,1
8380,28,Caucasian,0,0,0,0,3,1,1,0
8381,35,African-American,1,0,0,0,1,0,0,1
8386,24,African-American,1,0,0,0,0,1,0,1
8390,36,Caucasian,1,0,0,0,0,1,0,0
8394,21,African-American,1,0,0,1,0,1,1,1
8396,27,African-American,1,0,0,0,7,1,1,1
8399,28,African-American,1,0,1,0,18,1,1,1
8401,39,Caucasian,1,0,0,0,16,1,1,0
8403,19,African-American,1,0,0,0,0,1,1,1
8405,40,African-American,1,0,0,0,2,1,0,1
8406,30,Caucasian,1,0,0,0,5,1,1,0
8407,28,Caucasian,1,0,0,0,0,1,1,0
8408,27,Caucasian,1,0,0,0,0,0,0,0
8411,25,African-American,1,0,0,0,7,1,0,1
8416,24,African-American,0,0,0,0,0,1,0,1
8418,44,Caucasian,1,0,0,0,0,1,0,0
8419,44,African-American,1,0,0,0,0,1,0,1
8421,23,African-American,0,0,0,0,0,0,0,1
8422,31,Caucasian,0,0,0,1,2,1,1,0
8423,27,African-American,1,0,0,1,0,1,0,1
8424,26,Caucasian,0,0,0,0,1,1,1,0
8425,57,African-American,1,0,0,0,16,0,1,1
8426,55,Caucasian,1,0,0,0,0,1,0,0
8428,36,Caucasian,0,0,0,0,7,1,1,0
8432,30,African-American,1,0,0,0,18,0,1,1
8434,34,African-American,1,0,0,0,0,1,1,1
8435,24,African-American,1,0,0,0,1,1,0,1
8437,42,African-American,1,0,0,0,7,1,0,1
8438,34,Caucasian,0,0,0,0,12,1,1,0
8440,40,Caucasian,1,0,0,0,6,1,0,0
8449,31,Caucasian,1,0,0,0,3,0,1,0
8452,27,Caucasian,1,0,0,0,1,0,0,0
8456,37,African-American,1,0,0,0,3,0,0,1
8457,25,African-American,1,0,0,0,1,1,0,1
8458,45,Caucasian,1,0,0,0,2,1,0,0
8462,31,Caucasian,1,0,0,0,1,1,0,0
8463,23,African-American,1,0,0,0,0,1,0,1
8465,21,African-American,1,0,0,0,0,1,0,1
8467,28,African-American,1,0,0,0,6,0,1,1
8468,35,African-American,1,0,0,0,0,1,0,1
8469,29,African-American,1,0,1,1,4,1,1,1
8471,23,African-American,1,0,0,0,2,1,1,1
8472,28,African-American,1,0,0,0,7,1,1,1
8473,34,Caucasian,0,0,0,0,0,0,1,0
8475,32,Caucasian,0,0,0,0,5,1,0,0
8477,25,African-American,1,0,0,0,2,1,0,1
8478,34,Caucasian,1,0,1,0,15,1,0,0
8479,47,African-American,1,0,0,0,4,1,1,1
8483,30,African-American,0,0,0,0,4,1,0,1
8484,22,Caucasian,1,0,0,0,0,0,1,0
8486,47,African-American,0,0,0,0,7,1,1,1
8487,37,Caucasian,1,0,0,0,3,1,0,0
8488,37,African-American,1,0,0,0,8,0,0,1
8492,26,African-American,1,0,0,0,7,1,1,1
8494,31,Caucasian,0,0,0,0,0,0,0,0
8496,20,Caucasian,1,0,0,3,0,1,1,0
8500,22,African-American,1,0,0,0,0,1,1,1
8501,33,African-American,1,0,0,1,14,1,1,1
8503,30,African-American,1,0,0,0,1,0,0,1
8504,27,Caucasian,1,0,0,0,5,1,1,0
8505,24,African-American,1,0,0,0,2,0,1,1
8508,29,African-American,1,0,0,0,0,0,0,1
8511,24,Caucasian,1,0,0,0,0,1,0,0
8515,36,African-American,0,0,0,0,1,1,0,1
8517,23,African-American,1,0,0,0,0,0,1,1
8518,21,African-American,1,0,0,1,1,1,1,1
8520,29,African-American,1,0,0,0,6,1,1,1
8524,29,African-American,1,0,0,0,4,0,0,1
8526,26,African-American,0,0,0,0,0,0,0,1
8527,50,Caucasian,0,0,0,0,7,0,1,0
8528,32,African-American,1,0,0,0,1,1,0,1
8532,30,African-American,1,0,0,0,1,1,0,1
8533,25,African-American,1,0,0,0,0,1,0,1
8534,44,Caucasian,0,0,0,0,10,1,1,0
8535,58,African-American,1,0,0,0,0,1,1,1
8539,24,African-American,1,0,0,0,5,1,0,1
8543,20,African-American,1,0,1,0,1,1,1,1
8544,29,Caucasian,1,0,0,0,0,0,1,0
8546,21,Caucasian,1,0,0,0,1,1,0,0
8551,46,Caucasian,0,0,0,0,1,1,0,0
8552,29,African-American,1,0,1,0,17,1,1,1
8554,30,African-American,1,0,0,0,0,1,1,1
8558,55,African-American,1,0,0,0,8,1,1,1
8560,47,Caucasian,1,0,0,0,2,0,0,0
8565,30,African-American,1,0,0,0,13,1,1,1
8568,24,African-American,1,0,0,3,4,1,1,1
8570,45,Caucasian,1,0,0,0,0,1,1,0
8572,26,African-American,1,0,0,0,2,0,0,1
8574,42,Caucasian,0,0,0,0,0,0,0,0
8575,34,African-American,1,0,0,0,1,0,0,1
8576,21,African-American,1,0,0,0,0,0,1,1
8577,69,Caucasian,0,0,0,0,2,0,0,0
8578,24,Caucasian,1,0,0,1,5,1,1,0
8579,45,African-American,1,0,0,0,1,0,0,1
8583,25,African-American,1,0,3,1,8,0,1,1
8586,52,African-American,1,0,0,0,2,0,0,1
8589,30,Caucasian,1,0,0,0,0,1,0,0
8596,38,African-American,1,0,0,0,2,0,1,1
8598,23,African-American,1,0,2,2,4,1,1,1
8604,22,African-American,0,0,0,0,0,1,0,1
8605,35,African-American,1,0,0,0,6,1,0,1
8606,24,African-American,1,0,0,0,0,1,1,1
8608,35,African-American,1,0,0,0,1,0,0,1
8609,25,African-American,1,0,0,0,2,1,0,1
8610,58,Caucasian,1,0,0,0,3,0,0,0
8611,27,African-American,1,0,0,0,7,1,1,1
8612,24,African-American,1,0,0,1,6,1,1,1
8613,33,Caucasian,1,0,0,0,2,0,0,0
8616,44,Caucasian,1,0,0,0,4,1,0,0
8617,30,African-American,1,0,0,0,3,1,0,1
8619,28,Caucasian,1,0,0,0,0,1,0,0
8621,34,African-American,1,0,0,0,1,1,0,1
8622,26,African-American,1,0,0,0,1,1,1,1
8625,23,African-American,1,0,0,0,0,1,0,1
8626,29,Caucasian,1,0,0,1,11,1,1,0
8627,31,African-American,1,0,0,0,0,0,0,1
8630,30,African-American,1,0,0,0,14,1,1,1
8633,21,Caucasian,1,0,0,0,2,1,1,0
8634,44,African-American,1,0,0,0,0,1,0,1
8635,52,African-American,1,0,0,0,0,1,0,1
8636,30,African-American,1,0,0,0,6,1,1,1
8638,31,African-American,1,0,0,0,9,1,1,1
8639,21,African-American,0,0,1,0,2,1,0,1
8641,77,Caucasian,1,0,0,0,1,0,0,0
8642,61,Caucasian,1,0,0,0,4,1,0,0
8644,41,African-American,0,0,0,0,0,0,0,1
8646,24,Caucasian,0,0,0,0,0,0,0,0
8647,34,African-American,0,0,0,0,5,1,0,1
8651,25,African-American,1,0,0,2,6,0,1,1
8652,30,African-American,1,0,0,0,1,1,0,1
8655,55,Caucasian,1,0,0,0,1,1,1,0
8657,32,Caucasian,1,0,0,0,0,1,1,0
8659,53,African-American,1,0,0,0,5,0,0,1
8661,50,Caucasian,1,0,0,0,1,0,0,0
8665,36,African-American,1,0,0,0,7,1,1,1
8667,35,African-American,1,0,0,0,16,1,1,1
8668,25,Caucasian,0,0,0,0,0,0,0,0
8670,31,Caucasian,0,0,0,0,2,0,0,0
8672,26,African-American,0,0,0,0,1,1,0,1
8673,25,Caucasian,1,0,0,0,0,0,0,0
8674,32,African-American,1,0,0,0,0,0,0,1
8675,40,Caucasian,1,0,0,0,5,1,0,0
8676,35,African-American,1,0,0,0,0,1,0,1
8679,27,African-American,1,0,0,0,2,1,0,1
8681,33,African-American,1,0,0,0,12,1,1,1
8683,30,Caucasian,1,0,0,0,2,1,0,0
8684,30,African-American,1,0,0,0,0,1,0,1
8685,41,African-American,1,0,0,0,19,1,0,1
8688,29,Caucasian,0,0,0,0,0,1,0,0
8694,25,Caucasian,1,0,0,0,0,1,0,0
8695,50,Caucasian,1,0,0,0,0,1,0,0
8696,35,Caucasian,1,0,0,0,4,1,0,0
8700,37,African-American,1,1,0,0,17,1,1,1
8701,43,African-American,1,0,0,0,4,1,1,1
8702,29,Caucasian,1,0,0,0,12,0,1,0
8703,61,Caucasian,0,0,0,0,0,1,0,0
8705,22,African-American,0,0,0,0,4,1,1,1
8706,27,Caucasian,1,0,0,0,2,1,1,0
8710,34,African-American,0,0,0,0,1,0,0,1
8715,20,African-American,0,0,0,1,0,0,1,1
8716,30,African-American,1,0,0,0,0,0,0,1
8717,43,African-American,0,0,0,0,0,0,0,1
8719,51,Caucasian,1,0,0,0,4,1,1,0
8724,42,African-American,1,1,0,0,7,1,1,1
8728,24,Caucasian,0,0,0,0,0,0,0,0
8729,36,Caucasian,1,0,0,0,12,1,0,0
8731,39,Caucasian,1,0,0,0,0,1,1,0
8732,32,African-American,1,0,0,0,2,0,0,1
8735,38,African-American,1,0,0,0,0,0,0,1
8737,27,African-American,0,0,0,0,8,1,0,1
8741,30,Caucasian,0,0,0,0,0,1,1,0
8742,43,Caucasian,0,0,0,0,0,0,1,0
8743,30,African-American,1,6,0,0,8,0,1,1
8745,26,Caucasian,0,0,0,0,1,0,0,0
8746,37,Caucasian,1,0,0,0,3,1,0,0
8747,25,Caucasian,1,0,0,0,5,1,1,0
8748,65,Caucasian,1,0,0,0,1,1,1,0
8752,29,Caucasian,1,0,0,0,1,1,0,0
8754,32,Caucasian,1,0,0,0,3,1,0,0
8756,21,African-American,1,0,2,6,8,1,1,1
8757,21,Caucasian,1,0,0,0,1,1,0,0
8758,47,Caucasian,1,0,0,0,13,0,1,0
8759,36,African-American,0,0,0,0,4,1,0,1
8760,25,African-American,0,0,0,0,6,1,1,1
8761,32,Caucasian,1,0,0,0,4,0,1,0
8762,43,Caucasian,1,0,0,0,1,1,0,0
8764,27,African-American,1,0,0,0,2,1,0,1
8765,26,African-American,1,0,0,0,8,0,1,1
8768,21,African-American,1,0,0,0,1,1,0,1
8773,40,African-American,1,2,0,0,23,0,1,1
8774,38,Caucasian,1,0,0,0,3,0,0,0
8775,41,African-American,1,0,0,0,7,1,0,1
8776,25,Caucasian,1,0,0,0,7,1,1,0
8777,21,Caucasian,1,0,0,0,1,1,0,0
8778,74,Caucasian,0,0,0,0,0,0,0,0
8781,41,Caucasian,1,0,0,0,5,0,1,0
8786,30,African-American,1,0,1,0,1,0,0,1
8787,33,Caucasian,0,0,0,0,3,1,1,0
8789,24,Caucasian,1,0,0,0,2,0,0,0
8791,29,Caucasian,0,0,0,0,0,0,0,0
8792,42,Caucasian,0,0,0,0,0,1,1,0
8794,30,Caucasian,0,0,0,1,1,1,0,0
8797,33,African-American,1,0,0,0,0,1,0,1
8799,21,African-American,1,0,0,1,2,1,1,1
8800,41,Caucasian,0,0,0,0,9,0,1,0
8802,28,African-American,0,0,0,0,5,0,0,1
8805,52,African-American,0,0,0,0,3,1,0,1
8813,25,African-American,1,0,0,0,0,1,1,1
8814,27,African-American,0,0,0,0,0,0,0,1
8816,35,Caucasian,1,0,0,0,0,1,0,0
8818,40,African-American,1,0,0,0,2,0,0,1
8820,24,African-American,1,0,0,2,2,0,1,1
8821,24,African-American,1,5,1,0,10,1,1,1
8828,50,Caucasian,1,0,0,0,1,1,0,0
8830,21,African-American,1,0,0,0,1,1,1,1
8832,24,African-American,1,0,0,2,2,1,1,1
8835,29,African-American,1,0,0,0,3,0,0,1
8838,25,Caucasian,0,0,0,0,0,0,0,0
8841,38,African-American,1,0,0,0,0,1,1,1
8842,46,Caucasian,1,0,0,0,1,1,0,0
8843,33,African-American,1,0,0,2,9,0,1,1
8847,39,African-American,0,0,0,0,3,1,1,1
8854,35,African-American,1,0,0,0,4,1,0,1
8855,49,Caucasian,1,0,0,0,12,1,1,0
8857,27,Caucasian,1,0,0,0,0,0,0,0
8858,22,African-American,1,0,1,3,2,1,0,1
8859,29,African-American,0,0,0,0,0,1,1,1
8861,31,African-American,1,0,0,0,0,0,0,1
8865,65,Caucasian,0,0,0,0,0,1,0,0
8867,24,Caucasian,1,0,0,2,6,1,0,0
8869,46,African-American,1,0,0,0,0,0,0,1
8871,20,African-American,1,0,0,0,0,1,1,1
8873,29,African-American,1,0,0,0,16,1,1,1
8876,29,African-American,1,0,0,0,7,1,0,1
8877,56,Caucasian,0,0,0,0,3,1,0,0
8879,21,African-American,1,0,0,0,0,1,0,1
8881,40,African-American,1,0,0,0,0,1,1,1
8882,22,African-American,1,0,0,0,2,0,1,1
8884,39,Caucasian,1,0,0,0,0,0,0,0
8885,22,African-American,1,0,1,0,1,1,1,1
8889,36,Caucasian,1,0,0,0,1,1,0,0
8890,30,African-American,1,0,0,0,0,1,0,1
8893,36,African-American,1,0,0,0,0,0,0,1
8897,32,African-American,1,0,0,0,0,1,0,1
8899,34,African-American,0,0,0,0,5,1,1,1
8905,52,Caucasian,1,0,0,0,0,0,0,0
8906,20,Caucasian,1,0,1,1,1,1,1,0
8908,38,African-American,1,0,0,0,5,0,0,1
8909,46,Caucasian,1,0,0,0,0,0,0,0
8910,27,African-American,1,0,0,0,0,1,1,1
8914,20,African-American,1,0,0,0,2,1,1,1
8918,29,Caucasian,0,0,0,0,1,1,1,0
8920,35,African-American,0,0,0,0,7,1,1,1
8921,37,Caucasian,1,0,0,0,1,0,1,0
8922,63,Caucasian,1,0,0,0,0,1,0,0
8924,27,African-American,1,0,0,0,1,1,1,1
8925,27,African-American,1,0,0,0,0,1,0,1
8926,24,African-American,1,0,0,0,2,0,1,1
8933,25,Caucasian,1,0,0,0,4,1,1,0
8936,27,African-American,1,0,0,0,0,0,0,1
8938,48,African-American,0,0,0,0,0,0,0,1
8939,26,African-American,0,0,0,0,1,0,0,1
8941,23,Caucasian,1,0,0,2,1,1,1,0
8942,22,Caucasian,1,0,1,1,3,0,1,0
8944,41,African-American,1,0,0,0,0,1,0,1
8945,21,African-American,1,0,0,0,0,1,0,1
8949,39,African-American,0,0,0,0,3,0,0,1
8954,46,Caucasian,1,0,0,0,0,0,0,0
8960,36,African-American,1,0,0,0,2,1,1,1
8962,32,Caucasian,1,0,0,0,0,0,0,0
8964,38,African-American,1,0,0,0,17,0,1,1
8969,22,African-American,1,0,0,0,1,1,1,1
8970,69,Caucasian,1,0,0,0,0,0,1,0
8971,26,African-American,1,0,0,0,2,1,0,1
8972,27,African-American,0,0,0,0,1,0,1,1
8974,22,African-American,1,0,0,0,2,1,0,1
8976,43,Caucasian,0,0,0,0,0,1,0,0
8983,55,Caucasian,0,0,0,0,0,0,0,0
8988,20,African-American,1,0,0,2,1,1,0,1
8989,22,African-American,1,0,0,0,1,0,1,1
8992,33,Caucasian,1,0,0,0,9,1,1,0
8995,55,Caucasian,1,0,0,0,7,1,0,0
8996,22,African-American,1,0,0,0,1,1,0,1
8997,55,African-American,1,0,0,0,1,1,0,1
8998,43,Caucasian,0,0,0,0,0,1,1,0
8999,21,African-American,1,0,0,3,0,1,1,1
9004,23,African-American,1,0,0,0,0,1,0,1
9005,28,Caucasian,0,0,0,0,1,0,0,0
9010,39,African-American,1,0,0,0,1,1,0,1
9012,79,Caucasian,1,0,0,0,1,0,0,0
9013,48,Caucasian,1,0,0,0,1,1,0,0
9018,31,African-American,1,1,0,0,5,0,0,1
9020,30,Caucasian,1,0,1,0,4,0,1,0
9022,32,African-American,1,0,0,0,5,1,1,1
9023,56,Caucasian,1,0,0,0,1,0,0,0
9028,43,African-American,1,0,0,0,2,0,0,1
9031,27,African-American,1,0,0,0,21,1,1,1
9032,41,African-American,1,0,0,0,0,0,0,1
9034,43,African-American,1,0,0,0,3,0,1,1
9038,33,African-American,0,0,0,0,1,1,0,1
9039,22,African-American,1,0,0,0,0,1,0,1
9040,34,African-American,1,0,0,0,3,1,0,1
9041,36,Caucasian,1,0,0,0,0,0,0,0
9042,69,Caucasian,1,0,0,0,0,1,0,0
9043,32,Caucasian,1,0,0,0,5,1,1,0
9044,22,African-American,1,0,0,0,1,1,1,1
9045,46,Caucasian,1,0,0,0,0,1,0,0
9046,34,Caucasian,1,0,0,0,1,0,0,0
9049,39,African-American,1,0,0,0,0,0,0,1
9054,25,African-American,1,0,0,1,6,0,1,1
9056,63,African-American,1,0,0,0,9,1,1,1
9058,24,Caucasian,1,0,0,0,8,1,1,0
9060,29,Caucasian,1,0,0,0,2,0,0,0
9061,20,African-American,1,0,3,0,3,1,1,1
9062,40,Caucasian,0,0,0,0,0,0,0,0
9064,30,African-American,1,0,0,0,7,1,1,1
9070,50,Caucasian,1,0,0,0,5,1,0,0
9072,37,African-American,1,0,0,0,4,0,1,1
9074,34,African-American,1,0,0,0,1,1,0,1
9076,31,African-American,0,0,0,0,1,0,1,1
9077,23,Caucasian,1,0,0,1,10,1,0,0
9080,37,Caucasian,1,0,0,0,2,1,1,0
9085,26,Caucasian,1,0,0,0,2,1,0,0
9086,34,African-American,1,0,0,0,12,1,1,1
9087,59,Caucasian,1,0,0,0,2,0,1,0
9089,37,Caucasian,1,0,0,0,2,0,0,0
9092,45,Caucasian,1,0,0,0,1,1,1,0
9093,22,African-American,1,0,0,0,1,1,0,1
9094,24,African-American,1,0,0,1,3,1,1,1
9096,25,African-American,1,0,0,0,5,1,0,1
9097,24,African-American,1,0,0,0,6,1,1,1
9102,20,African-American,1,0,0,0,1,0,1,1
9106,32,Caucasian,0,0,0,0,2,1,1,0
9110,49,African-American,1,0,0,0,3,1,1,1
9112,31,Caucasian,1,0,0,0,11,1,1,0
9115,58,Caucasian,1,0,0,0,7,1,1,0
9119,26,African-American,1,0,1,1,11,1,1,1
9120,20,African-American,1,1,0,0,1,1,0,1
9125,51,Caucasian,1,0,0,0,1,0,1,0
9126,30,African-American,1,0,0,0,2,0,0,1
9129,26,African-American,1,0,0,0,2,1,0,1
9133,26,Caucasian,0,0,0,0,0,1,0,0
9136,26,African-American,1,0,0,0,5,1,0,1
9143,20,Caucasian,1,0,0,2,0,1,0,0
9144,28,African-American,1,0,0,0,0,1,1,1
9145,23,African-American,1,0,1,2,1,0,1,1
9146,21,African-American,0,0,0,0,0,0,0,1
9148,30,Caucasian,1,0,0,0,0,1,0,0
9150,21,Caucasian,1,0,2,7,2,1,1,0
9155,20,Caucasian,1,1,0,0,1,1,1,0
9156,24,Caucasian,1,0,0,0,5,1,1,0
9157,35,African-American,1,0,0,0,22,1,1,1
9159,50,Caucasian,1,0,0,0,2,1,1,0
9160,25,African-American,1,0,0,0,5,0,0,1
9163,31,African-American,1,1,1,1,12,0,1,1
9165,26,African-American,1,0,0,0,0,1,0,1
9166,22,African-American,1,0,0,0,0,1,0,1
9167,29,African-American,1,0,0,0,0,1,0,1
9170,52,Caucasian,1,0,0,0,1,1,0,0
9172,21,African-American,1,0,0,0,0,1,0,1
9173,21,Caucasian,1,0,0,0,1,1,0,0
9174,20,Caucasian,0,0,0,0,0,1,1,0
9176,30,Caucasian,1,0,0,0,1,1,1,0
9178,33,African-American,0,0,0,0,3,0,1,1
9180,24,African-American,1,0,0,0,3,1,0,1
9182,30,African-American,0,0,0,0,11,1,1,1
9183,30,Caucasian,0,0,0,0,0,0,0,0
9185,47,African-American,1,0,0,0,13,1,1,1
9186,41,African-American,1,0,1,0,9,0,0,1
9189,48,Caucasian,1,0,0,0,6,1,0,0
9191,52,African-American,1,0,0,0,2,1,1,1
9192,34,African-American,0,0,0,0,1,0,0,1
9196,35,Caucasian,1,0,0,0,0,1,1,0
9201,24,African-American,1,0,0,1,1,1,1,1
9207,25,African-American,1,0,0,0,1,0,0,1
9208,34,African-American,1,0,1,0,20,1,1,1
9209,25,African-American,1,0,0,0,2,1,1,1
9212,56,Caucasian,1,0,0,0,6,1,0,0
9214,23,African-American,1,0,0,0,0,1,0,1
9215,21,Caucasian,1,0,0,0,0,0,0,0
9216,66,Caucasian,1,0,0,0,0,0,0,0
9219,28,African-American,1,0,0,0,7,0,0,1
9220,29,Caucasian,1,0,0,0,0,0,0,0
9221,22,Caucasian,1,0,0,0,3,1,1,0
9224,39,Caucasian,1,0,0,0,0,1,0,0
9225,33,African-American,1,0,0,1,9,0,1,1
9226,29,Caucasian,1,0,0,0,2,1,1,0
9227,31,Caucasian,1,0,0,0,1,1,0,0
9229,22,African-American,1,0,0,0,0,0,0,1
9230,22,Caucasian,0,0,0,0,0,0,0,0
9231,35,Caucasian,1,0,0,2,3,1,0,0
9232,29,Caucasian,1,0,0,0,3,1,1,0
9235,56,Caucasian,1,0,0,0,1,1,0,0
9238,34,African-American,0,0,0,0,0,1,0,1
9239,23,African-American,1,0,0,0,1,1,1,1
9240,27,African-American,1,1,0,0,1,1,1,1
9241,43,Caucasian,1,0,0,0,2,1,0,0
9242,38,Caucasian,1,0,0,0,0,1,0,0
9243,39,Caucasian,1,0,0,0,3,1,0,0
9244,24,African-American,1,0,0,1,1,1,1,1
9245,26,African-American,1,0,0,0,2,0,0,1
9246,55,Caucasian,0,0,0,0,0,0,0,0
9247,35,African-American,1,0,0,0,1,1,1,1
9248,61,African-American,1,0,0,0,25,1,0,1
9253,40,Caucasian,1,0,0,0,4,1,0,0
9254,33,African-American,1,0,0,0,3,1,0,1
9255,26,Caucasian,1,0,0,0,0,1,1,0
9256,32,Caucasian,1,0,1,0,15,1,1,0
9257,28,African-American,1,0,0,0,0,1,0,1
9258,45,Caucasian,1,0,0,0,0,0,0,0
9259,30,Caucasian,1,0,0,0,0,1,1,0
9260,57,Caucasian,0,0,0,0,4,1,0,0
9261,26,African-American,1,0,0,0,3,1,1,1
9262,35,African-American,1,0,0,0,1,1,0,1
9266,29,African-American,0,0,0,0,0,1,0,1
9267,40,Caucasian,0,0,0,0,0,0,0,0
9268,28,Caucasian,1,0,0,0,1,1,1,0
9269,25,African-American,0,0,0,1,0,0,0,1
9270,44,African-American,1,0,0,0,3,0,0,1
9273,23,Caucasian,1,0,0,1,4,1,1,0
9275,29,African-American,1,0,0,0,0,1,0,1
9276,56,Caucasian,1,0,0,0,0,0,0,0
9277,27,African-American,0,0,0,0,0,0,0,1
9279,29,Caucasian,0,0,0,0,0,0,0,0
9280,34,Caucasian,0,0,0,0,4,0,0,0
9282,22,African-American,0,0,0,0,0,1,0,1
9283,40,Caucasian,1,0,0,0,5,1,1,0
9284,31,Caucasian,1,0,0,0,0,1,0,0
9285,47,African-American,1,0,0,0,3,1,0,1
9287,24,African-American,1,0,0,0,8,1,1,1
9292,39,African-American,1,0,0,0,4,1,0,1
9293,29,African-American,1,0,0,0,10,1,1,1
9296,26,African-American,0,0,0,0,4,1,1,1
9297,61,African-American,1,0,0,0,2,0,0,1
9303,30,African-American,1,0,0,0,0,0,0,1
9306,20,African-American,1,0,0,1,0,0,1,1
9307,56,African-American,1,0,0,0,22,1,1,1
9308,50,Caucasian,0,0,0,0,3,1,1,0
9318,30,African-American,1,0,0,0,10,1,1,1
9320,59,African-American,1,0,0,0,1,0,0,1
9322,20,African-American,1,1,0,0,1,1,1,1
9323,23,Caucasian,1,0,1,0,4,0,1,0
9324,28,Caucasian,0,0,0,0,2,1,1,0
9326,35,Caucasian,1,0,0,0,3,0,1,0
9327,22,African-American,1,0,0,0,1,1,1,1
9332,22,African-American,1,0,0,0,0,1,0,1
9335,61,African-American,1,0,0,0,8,1,1,1
9336,26,African-American,1,0,0,0,5,1,0,1
9337,44,Caucasian,1,0,0,0,1,1,0,0
9338,34,African-American,0,0,0,0,0,0,1,1
9339,29,Caucasian,1,0,0,0,1,1,1,0
9343,29,African-American,1,0,0,0,8,0,0,1
9344,48,African-American,1,0,0,0,5,1,1,1
9346,31,African-American,0,0,0,0,0,0,0,1
9348,21,Caucasian,1,0,0,0,2,1,0,0
9350,34,Caucasian,1,0,0,0,4,1,0,0
9351,54,African-American,1,0,0,0,21,1,0,1
9352,20,Caucasian,1,0,4,0,4,1,0,0
9353,31,Caucasian,1,0,0,0,1,1,1,0
9354,22,Caucasian,1,0,0,0,0,0,0,0
9357,36,African-American,1,0,0,0,6,0,0,1
9358,34,African-American,1,3,1,0,9,1,1,1
9364,50,African-American,1,0,0,0,15,0,0,1
9369,31,African-American,1,0,0,0,1,0,0,1
9370,49,African-American,1,0,0,0,10,1,1,1
9372,21,African-American,1,1,0,1,2,1,0,1
9375,26,African-American,0,0,0,0,5,1,1,1
9378,25,Caucasian,0,0,0,0,2,1,1,0
9380,38,Caucasian,1,0,0,0,5,1,0,0
9381,35,Caucasian,1,0,0,0,2,0,0,0
9386,32,African-American,1,0,0,0,4,1,1,1
9387,29,Caucasian,1,0,0,0,1,1,0,0
9388,46,Caucasian,1,0,0,0,0,1,0,0
9392,53,Caucasian,1,0,0,0,1,0,0,0
9393,27,Caucasian,0,0,0,0,1,1,1,0
9394,29,Caucasian,1,0,0,0,4,1,0,0
9398,23,African-American,1,0,0,0,3,0,1,1
9401,24,Caucasian,1,0,0,0,1,0,0,0
9402,33,African-American,1,0,0,0,18,1,1,1
9404,32,African-American,1,0,0,0,1,0,1,1
9405,38,African-American,0,0,0,0,7,1,1,1
9407,40,African-American,1,0,0,0,20,1,0,1
9412,36,African-American,0,0,0,0,1,0,0,1
9413,34,African-American,1,0,0,0,16,1,1,1
9414,41,Caucasian,1,0,0,0,1,0,1,0
9415,57,Caucasian,1,0,0,0,7,1,0,0
9416,26,African-American,1,0,0,0,1,1,0,1
9419,45,African-American,1,0,0,0,0,1,1,1
9420,26,African-American,1,0,0,1,2,1,0,1
9425,48,Caucasian,0,0,0,0,0,1,0,0
9428,52,Caucasian,1,0,0,0,7,0,0,0
9433,43,African-American,0,0,0,0,0,0,0,1
9435,24,Caucasian,1,0,0,0,3,1,0,0
9436,27,African-American,1,0,0,0,11,1,1,1
9439,28,African-American,1,0,0,0,2,1,1,1
9440,21,African-American,1,0,0,0,0,1,0,1
9441,33,African-American,1,0,0,0,5,0,1,1
9442,25,African-American,1,0,0,0,1,1,1,1
9443,36,African-American,1,0,2,0,17,1,1,1
9444,25,Caucasian,0,0,0,0,0,1,0,0
9448,46,Caucasian,1,0,0,0,0,0,0,0
9450,24,African-American,0,0,0,0,0,1,0,1
9451,28,African-American,1,0,0,0,4,1,1,1
9452,28,African-American,1,0,0,1,12,0,1,1
9458,23,African-American,1,0,0,0,0,0,1,1
9462,50,Caucasian,1,0,0,0,1,0,1,0
9464,24,Caucasian,1,0,0,0,0,0,0,0
9465,55,African-American,0,0,0,0,2,1,0,1
9467,22,African-American,1,0,0,0,0,1,1,1
9473,38,African-American,1,0,0,0,14,1,0,1
9475,31,African-American,1,0,0,0,1,1,0,1
9476,30,African-American,0,0,0,0,3,1,0,1
9483,37,African-American,1,0,0,0,16,1,1,1
9484,41,Caucasian,0,0,0,0,1,0,0,0
9486,20,African-American,1,0,0,0,0,1,1,1
9488,21,Caucasian,1,0,0,0,0,0,1,0
9491,22,Caucasian,1,0,0,0,1,0,0,0
9492,38,African-American,1,0,0,0,7,0,0,1
9493,31,African-American,1,0,0,0,0,1,0,1
9494,28,Caucasian,1,0,0,0,0,1,0,0
9497,39,African-American,1,0,0,0,1,1,0,1
9499,34,African-American,1,0,0,0,22,1,1,1
9506,24,African-American,1,0,0,0,0,0,1,1
9509,27,African-American,1,0,0,0,9,1,1,1
9513,43,African-American,1,0,0,0,2,1,0,1
9515,26,African-American,1,0,0,0,1,1,0,1
9516,32,African-American,1,0,3,0,7,1,0,1
9517,57,Caucasian,0,0,0,0,2,1,0,0
9518,40,Caucasian,0,0,0,0,0,0,0,0
